transferOrdNo,woNumber,time_taken_to_complete_order,workers_needed
TO31476,WO78872,88,4
TO31477,WO78873,319,10
TO31478,WO78874,294,6
TO31478,WO78875,136,2
TO31479,WO78876,340,7
TO31479,WO78877,130,5
TO31479,WO78878,84,2
TO31480,WO78879,105,8
TO31480,WO78880,333,1
TO31480,WO78881,122,1
TO31480,WO78882,191,4
TO31481,WO78883,51,4
TO31481,WO78884,270,8
TO31481,WO78885,216,2
TO31482,WO78886,262,5
TO31482,WO78887,314,2
TO31483,WO78888,159,5
TO31483,WO78889,279,6
TO31483,WO78890,34,10
TO31483,WO78891,55,8
TO31484,WO78892,183,6
TO31484,WO78893,215,1
TO31484,WO78894,64,7
TO31484,WO78895,105,6
TO31485,WO78896,57,5
TO31486,WO78897,242,4
TO31486,WO78898,73,5
TO31486,WO78899,54,4
TO31487,WO78900,126,3
TO31488,WO78901,183,7
TO31488,WO78902,310,2
TO31488,WO78903,77,1
TO31488,WO78904,117,10
TO31489,WO78905,59,6
TO31489,WO78906,38,6
TO31489,WO78907,198,9
TO31490,WO78908,238,1
TO31490,WO78909,164,7
TO31491,WO78910,135,8
TO31491,WO78911,256,2
TO31491,WO78912,154,9
TO31492,WO78913,333,9
TO31492,WO78914,196,6
TO31492,WO78915,178,7
TO31492,WO78916,348,9
TO31493,WO78917,163,4
TO31493,WO78918,221,8
TO31493,WO78919,109,9
TO31494,WO78920,316,10
TO31494,WO78921,314,1
TO31495,WO78922,213,2
TO31495,WO78923,125,6
TO31496,WO78924,205,4
TO31497,WO78925,333,2
TO31497,WO78926,296,3
TO31497,WO78927,183,9
TO31498,WO78928,148,10
TO31498,WO78929,333,10
TO31498,WO78930,358,8
TO31498,WO78931,135,7
TO31499,WO78932,359,1
TO31499,WO78933,268,8
TO31499,WO78934,208,6
TO31499,WO78935,227,5
TO31500,WO78936,53,4
TO31500,WO78937,310,8
TO31500,WO78938,275,9
TO31500,WO78939,241,2
TO31501,WO78940,60,8
TO31502,WO78941,86,1
TO31502,WO78942,129,9
TO31502,WO78943,146,2
TO31503,WO78944,357,3
TO31504,WO78945,348,8
TO31504,WO78946,241,3
TO31504,WO78947,350,3
TO31504,WO78948,357,3
TO31505,WO78949,89,8
TO31505,WO78950,330,3
TO31506,WO78951,150,7
TO31506,WO78952,198,4
TO31506,WO78953,104,1
TO31507,WO78954,104,5
TO31507,WO78955,288,7
TO31507,WO78956,231,5
TO31508,WO78957,88,3
TO31508,WO78958,219,7
TO31509,WO78959,216,7
TO31509,WO78960,169,8
TO31510,WO78961,166,4
TO31510,WO78962,213,2
TO31510,WO78963,166,7
TO31511,WO78964,235,4
TO31512,WO78965,77,1
TO31512,WO78966,347,7
TO31513,WO78967,127,4
TO31513,WO78968,61,4
TO31513,WO78969,151,7
TO31514,WO78970,74,6
TO31514,WO78971,129,4
TO31514,WO78972,355,6
TO31514,WO78973,99,9
TO31515,WO78974,77,6
TO31515,WO78975,312,4
TO31516,WO78976,174,4
TO31516,WO78977,264,1
TO31516,WO78978,45,10
TO31517,WO78979,63,3
TO31517,WO78980,122,7
TO31517,WO78981,59,5
TO31518,WO78982,184,5
TO31518,WO78983,219,4
TO31518,WO78984,76,3
TO31519,WO78985,203,2
TO31519,WO78986,271,3
TO31520,WO78987,112,2
TO31520,WO78988,270,8
TO31520,WO78989,151,2
TO31521,WO78990,82,4
TO31521,WO78991,119,1
TO31521,WO78992,327,10
TO31522,WO78993,258,1
TO31523,WO78994,114,6
TO31523,WO78995,135,2
TO31523,WO78996,143,1
TO31524,WO78997,210,10
TO31524,WO78998,333,3
TO31524,WO78999,325,5
TO31525,WO79000,99,10
TO31526,WO79001,331,2
TO31527,WO79002,310,5
TO31527,WO79003,356,2
TO31528,WO79004,147,8
TO31529,WO79005,64,5
TO31529,WO79006,115,5
TO31529,WO79007,200,9
TO31529,WO79008,328,8
TO31530,WO79009,279,6
TO31530,WO79010,172,6
TO31531,WO79011,253,9
TO31532,WO79012,262,1
TO31532,WO79013,111,1
TO31533,WO79014,227,5
TO31533,WO79015,40,1
TO31533,WO79016,290,2
TO31533,WO79017,235,8
TO31534,WO79018,167,10
TO31534,WO79019,240,4
TO31534,WO79020,139,3
TO31534,WO79021,143,5
TO31535,WO79022,303,4
TO31535,WO79023,260,4
TO31535,WO79024,242,3
TO31536,WO79025,344,7
TO31536,WO79026,176,4
TO31536,WO79027,290,6
TO31536,WO79028,249,9
TO31537,WO79029,107,5
TO31537,WO79030,335,5
TO31537,WO79031,275,8
TO31538,WO79032,188,10
TO31538,WO79033,310,7
TO31538,WO79034,50,5
TO31538,WO79035,292,7
TO31539,WO79036,135,4
TO31539,WO79037,285,8
TO31539,WO79038,334,4
TO31539,WO79039,71,10
TO31540,WO79040,360,4
TO31540,WO79041,326,5
TO31540,WO79042,338,7
TO31540,WO79043,200,6
TO31541,WO79044,67,5
TO31542,WO79045,186,1
TO31542,WO79046,249,8
TO31543,WO79047,349,10
TO31544,WO79048,188,6
TO31544,WO79049,99,2
TO31544,WO79050,121,8
TO31545,WO79051,48,10
TO31545,WO79052,117,6
TO31546,WO79053,355,5
TO31546,WO79054,326,5
TO31546,WO79055,158,7
TO31546,WO79056,336,9
TO31547,WO79057,272,10
TO31548,WO79058,41,9
TO31549,WO79059,360,8
TO31549,WO79060,340,8
TO31549,WO79061,191,1
TO31550,WO79062,42,10
TO31550,WO79063,127,6
TO31551,WO79064,86,6
TO31551,WO79065,278,3
TO31551,WO79066,35,4
TO31551,WO79067,254,2
TO31552,WO79068,71,1
TO31553,WO79069,86,5
TO31554,WO79070,338,8
TO31555,WO79071,183,3
TO31556,WO79072,54,6
TO31556,WO79073,146,3
TO31556,WO79074,290,3
TO31556,WO79075,37,6
TO31557,WO79076,225,7
TO31557,WO79077,107,7
TO31557,WO79078,166,3
TO31557,WO79079,177,2
TO31558,WO79080,290,10
TO31558,WO79081,179,8
TO31558,WO79082,141,7
TO31558,WO79083,202,5
TO31559,WO79084,51,5
TO31559,WO79085,270,7
TO31559,WO79086,122,4
TO31560,WO79087,292,4
TO31560,WO79088,128,6
TO31560,WO79089,271,9
TO31560,WO79090,202,2
TO31561,WO79091,164,4
TO31561,WO79092,344,8
TO31561,WO79093,51,10
TO31562,WO79094,311,8
TO31563,WO79095,234,3
TO31563,WO79096,347,2
TO31563,WO79097,344,1
TO31564,WO79098,343,4
TO31564,WO79099,55,7
TO31565,WO79100,80,3
TO31565,WO79101,125,10
TO31565,WO79102,357,3
TO31565,WO79103,270,5
TO31566,WO79104,319,3
TO31566,WO79105,273,8
TO31566,WO79106,357,2
TO31567,WO79107,259,9
TO31568,WO79108,215,6
TO31568,WO79109,84,1
TO31569,WO79110,39,6
TO31569,WO79111,214,3
TO31569,WO79112,270,6
TO31569,WO79113,95,9
TO31570,WO79114,135,8
TO31570,WO79115,267,1
TO31570,WO79116,109,5
TO31570,WO79117,48,8
TO31571,WO79118,35,4
TO31571,WO79119,252,5
TO31572,WO79120,45,8
TO31573,WO79121,258,7
TO31573,WO79122,152,7
TO31573,WO79123,333,8
TO31573,WO79124,123,2
TO31574,WO79125,286,4
TO31574,WO79126,159,5
TO31574,WO79127,126,2
TO31575,WO79128,38,4
TO31575,WO79129,256,2
TO31575,WO79130,184,2
TO31576,WO79131,355,9
TO31576,WO79132,93,9
TO31576,WO79133,353,1
TO31577,WO79134,234,4
TO31578,WO79135,236,7
TO31578,WO79136,298,7
TO31578,WO79137,277,4
TO31579,WO79138,94,7
TO31579,WO79139,171,3
TO31580,WO79140,178,7
TO31580,WO79141,264,1
TO31581,WO79142,341,3
TO31581,WO79143,202,5
TO31581,WO79144,339,7
TO31581,WO79145,85,4
TO31582,WO79146,107,6
TO31583,WO79147,264,2
TO31583,WO79148,262,1
TO31583,WO79149,228,8
TO31584,WO79150,190,3
TO31584,WO79151,358,4
TO31584,WO79152,260,6
TO31585,WO79153,38,7
TO31585,WO79154,335,6
TO31585,WO79155,99,2
TO31585,WO79156,147,6
TO31586,WO79157,285,5
TO31586,WO79158,255,9
TO31587,WO79159,323,5
TO31588,WO79160,66,7
TO31588,WO79161,315,9
TO31588,WO79162,196,9
TO31589,WO79163,335,5
TO31589,WO79164,233,6
TO31590,WO79165,263,10
TO31591,WO79166,231,6
TO31591,WO79167,263,3
TO31591,WO79168,238,2
TO31591,WO79169,257,4
TO31592,WO79170,182,3
TO31592,WO79171,289,2
TO31592,WO79172,257,9
TO31592,WO79173,183,10
TO31593,WO79174,147,10
TO31593,WO79175,126,6
TO31593,WO79176,216,6
TO31594,WO79177,34,5
TO31594,WO79178,333,10
TO31595,WO79179,287,8
TO31596,WO79180,329,2
TO31597,WO79181,248,8
TO31597,WO79182,331,9
TO31597,WO79183,118,2
TO31597,WO79184,196,5
TO31598,WO79185,158,1
TO31599,WO79186,255,3
TO31599,WO79187,311,8
TO31599,WO79188,348,6
TO31600,WO79189,193,4
TO31601,WO79190,331,5
TO31601,WO79191,180,4
TO31602,WO79192,173,3
TO31602,WO79193,359,8
TO31603,WO79194,55,4
TO31603,WO79195,199,1
TO31603,WO79196,154,10
TO31603,WO79197,73,10
TO31604,WO79198,127,5
TO31604,WO79199,124,3
TO31605,WO79200,60,7
TO31605,WO79201,282,2
TO31605,WO79202,111,2
TO31606,WO79203,73,1
TO31606,WO79204,232,5
TO31607,WO79205,188,1
TO31607,WO79206,342,5
TO31607,WO79207,204,4
TO31608,WO79208,155,9
TO31608,WO79209,188,7
TO31608,WO79210,146,2
TO31609,WO79211,241,4
TO31609,WO79212,201,3
TO31609,WO79213,344,6
TO31609,WO79214,63,5
TO31610,WO79215,333,1
TO31611,WO79216,349,3
TO31611,WO79217,314,8
TO31611,WO79218,32,3
TO31612,WO79219,352,6
TO31613,WO79220,207,5
TO31614,WO79221,225,3
TO31614,WO79222,158,5
TO31615,WO79223,323,9
TO31615,WO79224,352,10
TO31616,WO79225,206,10
TO31616,WO79226,204,6
TO31617,WO79227,226,10
TO31617,WO79228,237,5
TO31618,WO79229,120,3
TO31618,WO79230,335,7
TO31619,WO79231,197,5
TO31619,WO79232,188,1
TO31620,WO79233,326,2
TO31620,WO79234,218,1
TO31620,WO79235,296,4
TO31621,WO79236,247,8
TO31621,WO79237,201,3
TO31622,WO79238,136,6
TO31622,WO79239,359,10
TO31622,WO79240,211,6
TO31622,WO79241,270,5
TO31623,WO79242,331,9
TO31623,WO79243,285,5
TO31624,WO79244,312,5
TO31624,WO79245,61,8
TO31624,WO79246,67,9
TO31625,WO79247,272,6
TO31625,WO79248,188,10
TO31625,WO79249,50,8
TO31625,WO79250,151,3
TO31626,WO79251,164,10
TO31626,WO79252,257,4
TO31626,WO79253,194,4
TO31626,WO79254,223,3
TO31627,WO79255,54,1
TO31627,WO79256,155,7
TO31627,WO79257,180,3
TO31628,WO79258,352,4
TO31628,WO79259,343,7
TO31628,WO79260,106,10
TO31629,WO79261,310,1
TO31629,WO79262,73,7
TO31629,WO79263,46,8
TO31629,WO79264,200,8
TO31630,WO79265,164,1
TO31630,WO79266,107,7
TO31630,WO79267,171,6
TO31631,WO79268,67,2
TO31631,WO79269,345,10
TO31631,WO79270,102,9
TO31632,WO79271,162,6
TO31633,WO79272,132,8
TO31633,WO79273,293,8
TO31633,WO79274,122,3
TO31633,WO79275,184,6
TO31634,WO79276,334,10
TO31635,WO79277,286,8
TO31635,WO79278,154,4
TO31635,WO79279,295,1
TO31635,WO79280,174,7
TO31636,WO79281,51,5
TO31637,WO79282,321,5
TO31638,WO79283,56,5
TO31638,WO79284,91,8
TO31638,WO79285,347,8
TO31639,WO79286,227,1
TO31639,WO79287,146,5
TO31639,WO79288,119,6
TO31640,WO79289,91,2
TO31640,WO79290,296,3
TO31640,WO79291,184,9
TO31640,WO79292,142,1
TO31641,WO79293,240,10
TO31641,WO79294,182,10
TO31642,WO79295,131,4
TO31642,WO79296,67,4
TO31642,WO79297,287,4
TO31643,WO79298,151,10
TO31643,WO79299,124,8
TO31643,WO79300,356,7
TO31643,WO79301,93,5
TO31644,WO79302,170,5
TO31645,WO79303,225,4
TO31646,WO79304,144,8
TO31646,WO79305,79,8
TO31647,WO79306,276,8
TO31647,WO79307,158,4
TO31648,WO79308,145,4
TO31648,WO79309,112,5
TO31649,WO79310,337,8
TO31649,WO79311,123,7
TO31649,WO79312,35,7
TO31650,WO79313,175,7
TO31650,WO79314,297,4
TO31651,WO79315,187,9
TO31652,WO79316,65,1
TO31652,WO79317,108,4
TO31652,WO79318,141,1
TO31652,WO79319,270,10
TO31653,WO79320,61,9
TO31653,WO79321,224,10
TO31653,WO79322,66,7
TO31653,WO79323,53,7
TO31654,WO79324,353,7
TO31654,WO79325,151,10
TO31654,WO79326,103,4
TO31654,WO79327,236,4
TO31655,WO79328,185,7
TO31655,WO79329,39,6
TO31655,WO79330,77,7
TO31655,WO79331,283,10
TO31656,WO79332,130,3
TO31656,WO79333,129,2
TO31657,WO79334,317,2
TO31658,WO79335,73,6
TO31658,WO79336,319,5
TO31659,WO79337,200,9
TO31659,WO79338,128,10
TO31659,WO79339,61,10
TO31660,WO79340,134,8
TO31660,WO79341,323,6
TO31660,WO79342,181,7
TO31661,WO79343,263,1
TO31661,WO79344,350,3
TO31662,WO79345,254,5
TO31662,WO79346,207,9
TO31662,WO79347,67,10
TO31663,WO79348,238,8
TO31664,WO79349,223,1
TO31664,WO79350,77,6
TO31665,WO79351,114,7
TO31665,WO79352,310,10
TO31665,WO79353,307,4
TO31665,WO79354,107,2
TO31666,WO79355,260,5
TO31666,WO79356,82,9
TO31666,WO79357,179,3
TO31667,WO79358,59,1
TO31668,WO79359,274,10
TO31668,WO79360,305,3
TO31669,WO79361,299,3
TO31670,WO79362,102,7
TO31670,WO79363,177,2
TO31670,WO79364,83,1
TO31671,WO79365,295,3
TO31671,WO79366,342,9
TO31672,WO79367,165,1
TO31673,WO79368,127,1
TO31673,WO79369,287,2
TO31673,WO79370,91,7
TO31674,WO79371,254,4
TO31674,WO79372,131,4
TO31675,WO79373,341,3
TO31675,WO79374,162,2
TO31676,WO79375,74,1
TO31677,WO79376,305,6
TO31678,WO79377,293,2
TO31678,WO79378,242,6
TO31678,WO79379,56,1
TO31678,WO79380,241,8
TO31679,WO79381,114,1
TO31679,WO79382,156,10
TO31679,WO79383,188,1
TO31680,WO79384,122,5
TO31681,WO79385,133,5
TO31681,WO79386,99,10
TO31681,WO79387,346,2
TO31682,WO79388,309,10
TO31683,WO79389,275,6
TO31684,WO79390,256,4
TO31685,WO79391,272,5
TO31685,WO79392,347,2
TO31685,WO79393,228,9
TO31685,WO79394,106,4
TO31686,WO79395,208,2
TO31687,WO79396,143,8
TO31687,WO79397,261,8
TO31687,WO79398,55,4
TO31688,WO79399,303,8
TO31688,WO79400,273,7
TO31688,WO79401,109,6
TO31688,WO79402,38,9
TO31689,WO79403,126,4
TO31690,WO79404,80,6
TO31691,WO79405,105,6
TO31691,WO79406,231,1
TO31691,WO79407,241,10
TO31691,WO79408,120,1
TO31692,WO79409,229,7
TO31693,WO79410,119,9
TO31693,WO79411,330,6
TO31693,WO79412,241,2
TO31694,WO79413,177,7
TO31694,WO79414,62,8
TO31695,WO79415,64,4
TO31695,WO79416,234,7
TO31695,WO79417,193,6
TO31695,WO79418,323,5
TO31696,WO79419,124,9
TO31696,WO79420,328,7
TO31696,WO79421,64,2
TO31696,WO79422,106,1
TO31697,WO79423,33,4
TO31698,WO79424,125,6
TO31698,WO79425,258,10
TO31698,WO79426,360,4
TO31699,WO79427,248,2
TO31700,WO79428,170,6
TO31701,WO79429,199,2
TO31702,WO79430,303,10
TO31703,WO79431,198,6
TO31703,WO79432,297,4
TO31703,WO79433,206,8
TO31704,WO79434,350,8
TO31704,WO79435,155,7
TO31704,WO79436,51,2
TO31705,WO79437,228,8
TO31706,WO79438,279,2
TO31706,WO79439,105,7
TO31706,WO79440,208,9
TO31707,WO79441,90,5
TO31707,WO79442,115,6
TO31708,WO79443,144,6
TO31708,WO79444,218,9
TO31708,WO79445,141,5
TO31708,WO79446,197,10
TO31709,WO79447,129,8
TO31710,WO79448,199,4
TO31710,WO79449,260,8
TO31711,WO79450,342,9
TO31711,WO79451,79,9
TO31711,WO79452,311,10
TO31712,WO79453,204,8
TO31713,WO79454,202,6
TO31714,WO79455,204,9
TO31715,WO79456,217,4
TO31715,WO79457,326,7
TO31716,WO79458,240,1
TO31716,WO79459,215,4
TO31717,WO79460,32,9
TO31718,WO79461,185,10
TO31718,WO79462,179,10
TO31719,WO79463,187,5
TO31719,WO79464,276,3
TO31719,WO79465,208,10
TO31719,WO79466,82,6
TO31720,WO79467,148,6
TO31720,WO79468,59,6
TO31720,WO79469,51,3
TO31721,WO79470,37,5
TO31721,WO79471,142,8
TO31721,WO79472,173,3
TO31722,WO79473,177,4
TO31722,WO79474,172,10
TO31722,WO79475,133,3
TO31722,WO79476,249,3
TO31723,WO79477,92,1
TO31723,WO79478,220,3
TO31723,WO79479,314,8
TO31724,WO79480,145,7
TO31724,WO79481,327,2
TO31724,WO79482,85,2
TO31724,WO79483,223,1
TO31725,WO79484,357,2
TO31725,WO79485,336,6
TO31725,WO79486,87,1
TO31725,WO79487,210,8
TO31726,WO79488,236,6
TO31727,WO79489,85,8
TO31727,WO79490,160,6
TO31728,WO79491,105,6
TO31728,WO79492,334,1
TO31728,WO79493,273,4
TO31729,WO79494,350,4
TO31729,WO79495,88,7
TO31729,WO79496,48,2
TO31729,WO79497,156,2
TO31730,WO79498,220,10
TO31731,WO79499,38,7
TO31731,WO79500,38,5
TO31731,WO79501,63,1
TO31732,WO79502,207,7
TO31732,WO79503,338,5
TO31732,WO79504,296,1
TO31732,WO79505,347,6
TO31733,WO79506,175,3
TO31733,WO79507,345,1
TO31734,WO79508,142,5
TO31735,WO79509,341,2
TO31735,WO79510,258,7
TO31735,WO79511,95,6
TO31736,WO79512,313,3
TO31736,WO79513,162,7
TO31736,WO79514,216,5
TO31736,WO79515,254,1
TO31737,WO79516,270,4
TO31738,WO79517,155,8
TO31738,WO79518,175,5
TO31739,WO79519,170,3
TO31739,WO79520,34,10
TO31739,WO79521,198,2
TO31739,WO79522,230,1
TO31740,WO79523,68,6
TO31740,WO79524,107,9
TO31740,WO79525,153,10
TO31740,WO79526,189,2
TO31741,WO79527,193,5
TO31742,WO79528,269,9
TO31742,WO79529,41,3
TO31743,WO79530,91,2
TO31743,WO79531,332,1
TO31743,WO79532,62,10
TO31743,WO79533,180,5
TO31744,WO79534,95,10
TO31744,WO79535,231,4
TO31744,WO79536,53,6
TO31744,WO79537,312,5
TO31745,WO79538,30,9
TO31745,WO79539,200,4
TO31745,WO79540,122,1
TO31746,WO79541,32,3
TO31747,WO79542,118,2
TO31747,WO79543,150,9
TO31747,WO79544,298,9
TO31748,WO79545,176,2
TO31748,WO79546,341,5
TO31748,WO79547,30,5
TO31748,WO79548,159,8
TO31749,WO79549,74,7
TO31750,WO79550,120,1
TO31751,WO79551,357,7
TO31751,WO79552,36,7
TO31752,WO79553,179,2
TO31752,WO79554,285,2
TO31752,WO79555,84,8
TO31753,WO79556,287,9
TO31753,WO79557,193,9
TO31753,WO79558,39,8
TO31754,WO79559,156,8
TO31754,WO79560,91,9
TO31755,WO79561,357,2
TO31755,WO79562,46,7
TO31756,WO79563,151,9
TO31756,WO79564,37,1
TO31757,WO79565,103,5
TO31757,WO79566,56,9
TO31757,WO79567,151,8
TO31758,WO79568,230,4
TO31758,WO79569,267,1
TO31759,WO79570,80,1
TO31759,WO79571,192,1
TO31759,WO79572,39,1
TO31759,WO79573,199,8
TO31760,WO79574,122,3
TO31761,WO79575,318,5
TO31761,WO79576,270,2
TO31761,WO79577,104,3
TO31761,WO79578,286,5
TO31762,WO79579,334,10
TO31763,WO79580,59,9
TO31764,WO79581,139,2
TO31765,WO79582,332,4
TO31766,WO79583,276,6
TO31766,WO79584,254,4
TO31767,WO79585,113,5
TO31767,WO79586,68,6
TO31767,WO79587,56,9
TO31768,WO79588,222,7
TO31768,WO79589,285,6
TO31768,WO79590,139,7
TO31769,WO79591,325,1
TO31770,WO79592,260,5
TO31770,WO79593,203,5
TO31770,WO79594,66,5
TO31770,WO79595,264,2
TO31771,WO79596,74,6
TO31772,WO79597,81,7
TO31773,WO79598,36,5
TO31773,WO79599,196,6
TO31774,WO79600,106,10
TO31774,WO79601,106,1
TO31775,WO79602,72,10
TO31776,WO79603,34,10
TO31776,WO79604,133,8
TO31777,WO79605,324,4
TO31777,WO79606,268,2
TO31777,WO79607,47,5
TO31778,WO79608,313,2
TO31778,WO79609,96,10
TO31778,WO79610,290,1
TO31778,WO79611,240,4
TO31779,WO79612,34,1
TO31780,WO79613,90,1
TO31780,WO79614,30,1
TO31780,WO79615,124,4
TO31780,WO79616,46,7
TO31781,WO79617,203,2
TO31781,WO79618,346,1
TO31781,WO79619,119,10
TO31782,WO79620,291,7
TO31782,WO79621,173,6
TO31782,WO79622,154,8
TO31782,WO79623,304,8
TO31783,WO79624,34,10
TO31784,WO79625,198,8
TO31784,WO79626,159,8
TO31785,WO79627,246,1
TO31786,WO79628,38,10
TO31787,WO79629,165,3
TO31787,WO79630,83,7
TO31787,WO79631,346,7
TO31788,WO79632,135,4
TO31789,WO79633,68,4
TO31789,WO79634,122,6
TO31789,WO79635,186,5
TO31789,WO79636,218,8
TO31790,WO79637,322,9
TO31790,WO79638,288,8
TO31790,WO79639,310,9
TO31790,WO79640,256,7
TO31791,WO79641,71,9
TO31791,WO79642,122,7
TO31792,WO79643,269,5
TO31792,WO79644,76,7
TO31792,WO79645,144,7
TO31792,WO79646,200,4
TO31793,WO79647,356,9
TO31793,WO79648,176,10
TO31793,WO79649,178,9
TO31793,WO79650,193,4
TO31794,WO79651,325,3
TO31794,WO79652,353,7
TO31794,WO79653,177,1
TO31794,WO79654,217,7
TO31795,WO79655,38,6
TO31795,WO79656,226,4
TO31796,WO79657,312,6
TO31797,WO79658,314,5
TO31798,WO79659,325,4
TO31799,WO79660,86,4
TO31800,WO79661,170,8
TO31800,WO79662,102,4
TO31801,WO79663,131,1
TO31801,WO79664,133,2
TO31801,WO79665,142,10
TO31801,WO79666,232,1
TO31802,WO79667,182,5
TO31803,WO79668,358,10
TO31803,WO79669,358,8
TO31803,WO79670,159,4
TO31803,WO79671,348,4
TO31804,WO79672,175,5
TO31805,WO79673,208,1
TO31805,WO79674,207,8
TO31805,WO79675,166,5
TO31805,WO79676,274,8
TO31806,WO79677,301,9
TO31806,WO79678,272,10
TO31807,WO79679,52,6
TO31807,WO79680,348,6
TO31808,WO79681,145,8
TO31808,WO79682,314,8
TO31808,WO79683,290,1
TO31809,WO79684,199,7
TO31810,WO79685,37,9
TO31810,WO79686,259,10
TO31811,WO79687,207,4
TO31811,WO79688,214,7
TO31811,WO79689,346,5
TO31812,WO79690,219,1
TO31813,WO79691,211,3
TO31813,WO79692,233,9
TO31813,WO79693,193,10
TO31813,WO79694,270,5
TO31814,WO79695,53,6
TO31814,WO79696,307,9
TO31814,WO79697,245,8
TO31815,WO79698,177,7
TO31815,WO79699,185,7
TO31816,WO79700,176,4
TO31816,WO79701,112,2
TO31816,WO79702,133,4
TO31816,WO79703,345,10
TO31817,WO79704,258,1
TO31817,WO79705,59,7
TO31818,WO79706,31,3
TO31819,WO79707,90,9
TO31820,WO79708,188,6
TO31820,WO79709,37,1
TO31820,WO79710,104,6
TO31821,WO79711,318,7
TO31822,WO79712,296,7
TO31822,WO79713,270,9
TO31822,WO79714,168,5
TO31823,WO79715,233,9
TO31823,WO79716,190,9
TO31823,WO79717,176,9
TO31823,WO79718,295,8
TO31824,WO79719,290,1
TO31824,WO79720,46,7
TO31824,WO79721,237,6
TO31824,WO79722,225,4
TO31825,WO79723,220,10
TO31825,WO79724,300,3
TO31825,WO79725,209,7
TO31826,WO79726,285,7
TO31827,WO79727,297,1
TO31827,WO79728,299,2
TO31828,WO79729,119,5
TO31829,WO79730,273,7
TO31829,WO79731,265,1
TO31829,WO79732,282,6
TO31829,WO79733,96,2
TO31830,WO79734,239,2
TO31830,WO79735,323,6
TO31830,WO79736,192,8
TO31831,WO79737,177,6
TO31831,WO79738,59,7
TO31831,WO79739,46,5
TO31832,WO79740,192,9
TO31832,WO79741,288,5
TO31832,WO79742,57,2
TO31832,WO79743,201,9
TO31833,WO79744,226,10
TO31833,WO79745,344,7
TO31833,WO79746,284,8
TO31833,WO79747,315,8
TO31834,WO79748,64,10
TO31834,WO79749,272,5
TO31834,WO79750,282,9
TO31835,WO79751,279,6
TO31835,WO79752,334,6
TO31836,WO79753,300,6
TO31837,WO79754,286,4
TO31837,WO79755,183,6
TO31837,WO79756,286,2
TO31838,WO79757,181,5
TO31838,WO79758,344,1
TO31838,WO79759,207,4
TO31838,WO79760,62,6
TO31839,WO79761,190,7
TO31839,WO79762,354,4
TO31839,WO79763,272,4
TO31839,WO79764,327,10
TO31840,WO79765,275,3
TO31840,WO79766,38,3
TO31841,WO79767,35,1
TO31842,WO79768,155,5
TO31842,WO79769,308,7
TO31843,WO79770,42,5
TO31843,WO79771,66,5
TO31843,WO79772,44,2
TO31844,WO79773,154,6
TO31844,WO79774,136,7
TO31844,WO79775,343,8
TO31845,WO79776,278,6
TO31845,WO79777,154,4
TO31845,WO79778,260,5
TO31845,WO79779,105,4
TO31846,WO79780,216,2
TO31846,WO79781,39,6
TO31847,WO79782,57,10
TO31848,WO79783,43,3
TO31848,WO79784,137,9
TO31849,WO79785,217,7
TO31849,WO79786,192,7
TO31849,WO79787,38,1
TO31849,WO79788,65,3
TO31850,WO79789,101,1
TO31850,WO79790,234,3
TO31850,WO79791,181,3
TO31850,WO79792,337,4
TO31851,WO79793,269,3
TO31851,WO79794,35,3
TO31851,WO79795,42,2
TO31851,WO79796,73,7
TO31852,WO79797,134,9
TO31853,WO79798,70,8
TO31853,WO79799,218,4
TO31853,WO79800,297,5
TO31853,WO79801,182,10
TO31854,WO79802,168,10
TO31854,WO79803,349,4
TO31854,WO79804,106,4
TO31854,WO79805,178,10
TO31855,WO79806,100,7
TO31855,WO79807,134,6
TO31855,WO79808,136,5
TO31856,WO79809,147,8
TO31856,WO79810,265,1
TO31857,WO79811,347,1
TO31858,WO79812,251,9
TO31858,WO79813,198,7
TO31858,WO79814,289,5
TO31859,WO79815,176,10
TO31859,WO79816,201,6
TO31859,WO79817,59,4
TO31859,WO79818,326,2
TO31860,WO79819,255,8
TO31861,WO79820,38,8
TO31861,WO79821,159,1
TO31861,WO79822,307,7
TO31861,WO79823,276,3
TO31862,WO79824,79,8
TO31863,WO79825,116,5
TO31864,WO79826,344,2
TO31864,WO79827,177,2
TO31864,WO79828,257,3
TO31865,WO79829,244,2
TO31865,WO79830,104,9
TO31865,WO79831,119,5
TO31866,WO79832,342,6
TO31867,WO79833,122,1
TO31868,WO79834,322,8
TO31868,WO79835,65,9
TO31869,WO79836,333,3
TO31869,WO79837,272,4
TO31869,WO79838,99,7
TO31869,WO79839,38,5
TO31870,WO79840,277,4
TO31870,WO79841,73,3
TO31871,WO79842,328,3
TO31871,WO79843,203,2
TO31871,WO79844,50,7
TO31871,WO79845,209,8
TO31872,WO79846,238,9
TO31873,WO79847,241,3
TO31873,WO79848,165,8
TO31873,WO79849,197,5
TO31873,WO79850,193,5
TO31874,WO79851,280,10
TO31875,WO79852,290,3
TO31876,WO79853,116,2
TO31876,WO79854,328,10
TO31877,WO79855,104,1
TO31877,WO79856,271,10
TO31877,WO79857,32,10
TO31878,WO79858,142,2
TO31878,WO79859,333,1
TO31878,WO79860,164,3
TO31879,WO79861,51,3
TO31879,WO79862,216,10
TO31880,WO79863,166,4
TO31880,WO79864,218,10
TO31881,WO79865,71,7
TO31882,WO79866,154,8
TO31882,WO79867,69,6
TO31882,WO79868,87,5
